"hep-ph/9410336",,"W. Grimus and H. Neufeld","Neutrinos interacting with Polarizable Media","9 pages, UWThPh-1994-41",,,,"hep-ph",,"  We study Cherenkov and transition radiation of neutral spin 1/2 particles
which carry magnetic moments or electric dipole moments. In particular, we
estimate the radiation caused by the solar neutrino flux in dielectric media.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 17:58:54 GMT""}]","2007-05-23"
"hep-ph/9410337","Bonnie Friedman","Kun Chen, Gary R. Goldstein, R. L. Jaffe, and Xiangdong Ji","Probing Quark Fragmentation Functions for Spin-1/2 Baryon Production in
  Unpolarized $e^+e^-$ Annihilation","17 pages, ReVTeX with (1 figure available from authors), MIT-CTP:
  #2365","Nucl.Phys.B445:380-398,1995","10.1016/0550-3213(95)00193-V",,"hep-ph",,"  We study the measurement of the quark fragmentation functions for spin-1/2
baryon production ($\Lambda$ and $\bar \Lambda$, in particular) in unpolarized
$e^+e^-$ annihilation. The spin-dependent fragmentation functions $\hat g_1(z)$
and $\hat h_1(z)$ can be probed in the process as a result of quark-antiquark
spin correlation and the weak decay of the baryons. The relevant cross section
is expressed as a product of the two-jet cross-section, the fragmentation
functions, and the differential width of the hyperon decay.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 19:03:26 GMT""}]","2010-11-01"
"hep-ph/9410338","Georg Weiglein","A. Denner, S. Dittmaier and G. Weiglein","Application of the Background-Field Method to the electroweak Standard
  Model","34 pages, LaTeX, BI-TP. 94/50, UWITP 94/03, (LaTeX problem concerning
  old LaTeX versions eliminated, no further changes)","Nucl.Phys. B440 (1995) 95-128","10.1016/0550-3213(95)00037-S",,"hep-ph hep-th",,"  Application of the background-field method yields a gauge-invariant effective
action for the electroweak Standard Model, from which simple QED-like Ward
identities are derived. As a consequence of these Ward identities, the
background-field Green functions are shown to possess very desirable
theoretical properties. The renormalization of the Standard Model in the
background-field formalism is studied. A consistent on-shell renormalization
procedure retaining the full gauge symmetry is presented. The structure of the
counterterms is shown to greatly simplify compared to the conventional
formalism. A complete list of Feynman rules for the Standard Model in the
background-field method is given for arbitrary values of a quantum gauge
parameter including all counterterms necessary for one-loop calculations.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 20:29:02 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 10:18:30 GMT""}]","2009-10-28"
"hep-ph/9410339","Myron Bander","Shao Liu and Myron Bander","Transverse Lepton Polarization in Polarized W Decays","8 pages set in RevTex III and 4 uucompressed figures. This revised
  version studies polarization effects due to the exchange of charged Majoron
  doublets","Phys.Rev. D52 (1995) 543-546","10.1103/PhysRevD.52.543",,"hep-ph",,"  Calculations of transverse polarization of leptons in the decay $W\rightarrow
l\nu$ with polarized $W$'s are presented. Planned accelerators will produce
enough $W$'s for observation of the Standard Model contributions to this
polarization. One loop corrections to the polarization are given; these are too
small to be seen at presently available $W$ sources. The exchange of Majorons
will contribute to these polarizations; these may provide limits on the
couplings of these particles to leptons.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 00:22:47 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 16:48:39 GMT""},{""version"":""v3"",""created"":""Tue, 14 Feb 1995 01:42:03 GMT""}]","2009-10-28"
"hep-ph/9410340","Roberto Ugoccioni","R. Ugoccioni, A. Giovannini and S. Lupia","Properties of Factorial Cumulant to Factorial Moment Ratio","(LaTeX + epsfig, 8 pages including 3 PostScript figures, all encoded
  via uufiles), DFTT 46/94","Phys.Lett.B342:387-391,1995","10.1016/0370-2693(94)01482-R",,"hep-ph",,"  It is shown that the ratio of factorial cumulant moments to factorial moments
for a multiplicity distribution truncated in the tail reveals oscillations in
sign similar to those observed in experimental data. It is suggested that this
effect be taken into account in the analysis of data in order to obtain correct
physical information on the multiplicity distributions.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 08:09:32 GMT""}]","2008-11-26"
"hep-ph/9410341",,"Vittorio Del Duca and Carl R. Schmidt","Transverse Momentum Distributions in Large-rapidity Dijet Production at
  the Tevatron","6 pages (1 uu-compressed encapsulated PS figure appended), DESY
  94-163, SCIPP 94/27",,,,"hep-ph",,"  In this contribution we examine the transverse momentum distributions in
dijet production at large rapidity intervals at the Tevatron, using the BFKL
resummation.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 15:00:46 GMT""}]","2007-05-23"
"hep-ph/9410348","Fernando Marroquim Leao de Almeida Jr.","F. M. L. Almeida Jr, J. H. Lopes, J. A. Martins Sim\~oes, P. P.
  Queiroz Filho and A. J. Ramalho","Single Heavy Lepton Production in High Energy Electron-Positron
  Collisions","11 pages, 10 Figs, LATeX, Preprint IF-UFRJ/94","Phys.Rev.D51:5990-5995,1995","10.1103/PhysRevD.51.5990",,"hep-ph",,"  The production and decay of exotic leptons are discussed in the context of
the vector singlet, vector doublet and fer\-mion mirror-fer\-mion models, at
c.m. energies $\sqrt{s}=190GeV$ (LEP II) and $\sqrt{s}=500GeV$ (NLC). The model
dependence of total cross sections and kinematic distributions at these
energies is shown to be weak for these three extended models, indicating that
it would be difficult to establish which of them is best fit to describe the
underlying new physics, should exotic leptons be detected. We suggest that, in
order to resolve this difficulty, one should measure the angular distributions
of single exotic leptons in longitudinally polarized $e^+e^-$ collisions.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 10:05:15 GMT""},{""version"":""v2"",""created"":""Tue, 25 Oct 1994 09:59:40 GMT""},{""version"":""v3"",""created"":""Wed, 26 Oct 1994 17:59:57 GMT""}]","2009-09-25"
"hep-th/9410144","Marco Aurelio do Rego Monteiro","M.R-Monteiro, I.Roditi, L.M.C.S.Rodrigues and S.Sciuto","The Quantum Algebraic Structure of the Twisted XXZ Chain","LateX file, 9 pages, Minor changes (including authors` names in the
  hep-th heading)","Mod.Phys.Lett. A10 (1995) 419-424","10.1142/S0217732395000454","CBPF-NF-054/94 and DFTT-045/94","hep-th cond-mat",,"  We consider the Quantum Inverse Scattering Method with a new R-matrix
depending on two parameters $q$ and $t$. We find that the underlying algebraic
structure is the two-parameter deformed algebra $SU_{q,t}(2)$ enlarged by
introducing an element belonging to the centre. The corresponding Hamiltonian
describes the spin-1/2 XXZ model with twisted periodic boundary conditions.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 16:26:24 GMT""},{""version"":""v2"",""created"":""Fri, 21 Oct 1994 21:13:15 GMT""}]","2009-10-28"
"hep-th/9410147","Chand Devchand","Ch. Devchand and V. Ogievetsky","Four Dimensional Integrable Theories","11 pages, latex",,"10.1007/3-540-59163-X_267",,"hep-th nlin.SI solv-int",,"  There exist many four dimensional integrable theories. They include self-dual
gauge and gravity theories, all their extended supersymmetric generalisations,
as well the full (non-self-dual) N=3 super Yang-Mills equations. We review the
harmonic space formulation of the twistor transform for these theories which
yields a method of producing explicit connections and metrics. This formulation
uses the concept of harmonic space analyticity which is closely related to that
of quaternionic analyticity. (Talk by V. Ogievetsky at the G\""ursey Memorial
Conference I, Istanbul, June 1994)
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 16:36:14 GMT""}]","2015-06-26"
"hep-th/9410148","Mans Henningson","Mans Henningson","World-sheet aspects of mirror symmetry","12 pages, YCTP-P13-94",,,,"hep-th",,"  (Talk given at the Oskar Klein centenary symposium 19-21 September 1994 in
Stockholm, Sweden, to appear in the proceedings.) The first half of this talk
is a non-technical discussion of some general aspects of string theory, in
particular the problem of compactification. We also give an introduction to
mirror symmetry. The second half is a brief account of two recent papers on
this subject; one by the author on mirror symmetry for Kazama-Suzuki models and
one by P. Berglund and the author on a search for possible mirror pairs of
Landau-Ginzburg orbifolds.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 17:52:08 GMT""}]","2007-05-23"
"hep-th/9410149",,"S. James Gates Jr","Why Are There So Many N = 4 Superstrings?","13 pages, e-mail: gates@umdhep.umd.edu","Phys.Lett. B338 (1994) 31-35","10.1016/0370-2693(94)91339-0","UMDEPP 95-06","hep-th",,"  We demonstrate the existence of three off-shell distinct N = 4 superstrings
at the level of manifest locally supersymmetric Lagrangian field theories on
the world sheet.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 20:01:47 GMT""}]","2009-10-28"
"hep-th/9410150",,"S. James Gates Jr. and L. Rana","Ultra-Multiplets: A New Representation of Rigid 2D, N = 8 Supersymmetry","Tiltle: Autors: 12 pages","Phys. Lett. B342 (1995) 132-137","10.1016/0370-2693(94)01365-J","UMDEPP 95-49","hep-th",,"  By utilizing a new procedure (the RADIO method) for deriving on-shell 2D,
2N-extended multiplets from off-shell 2D, N-extended multiplets, we derive a
new on-shell 2D, N = 8 representation; the ultra-multiplet. By twisting with
respect to parity, we show that many variant versions of this supermultiplet
also exist.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 20:21:59 GMT""}]","2009-10-28"
"hep-th/9410151","Bonnie Friedman","R. Jackiw","My Encounters --- as a Physicist --- with Mathematics","13 pages, LaTeX with 2 figures (available from author), MIT-CTP #2371",,,,"hep-th",,"  25th anniversary and new building dedication Centre de Recherches
Math\'{e}matiques Montr\'{e}al, Canada, October 1994
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 20:21:54 GMT""}]","2007-05-23"
"hep-th/9410152","D'Hoker","E. D'Hoker and D. H. Phong","The Box Graph In Superstring Theory","Plain TeX, 67 pp. and 9 figures, Columbia/UCLA/94/TEP/39","Nucl.Phys.B440:24-94,1995","10.1016/0550-3213(94)00526-K",,"hep-th",,"  In theories of closed oriented superstrings, the one loop amplitude is given
by a single diagram, with the topology of a torus. Its interpretation had
remained obscure, because it was formally real, converged only for purely
imaginary values of the Mandelstam variables, and had to account for the
singularities of both the box graph and the one particle reducible graphs in
field theories. We present in detail an analytic continuation method which
resolves all these difficulties. It is based on a reduction to certain minimal
amplitudes which can themselves be expressed in terms of double and single
dispersion relations, with explicit spectral densities. The minimal amplitudes
correspond formally to an infinite superposition of box graphs on $\phi ^3$
like field theories, whose divergence is responsible for the poles in the
string amplitudes. This paper is a considerable simplification and
generalization of our earlier proposal published in Phys. Rev. Lett. 70 (1993)
p 3692.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 21:04:26 GMT""}]","2010-11-01"
"hep-th/9410153","Paul Budnik","Paul P. Budnik Jr. (Mountain Math Software)","Developing a local deterministic theory to account for quantum
  mechanical effects","15 pages, LaTeX, 1 figure in LaTeX format, substantial new material
  added, edited based on reviewers suggestions",,,"MM-95-PHY-1","hep-th",,"  Franson showed that Aspect's experiment to test Bell's inequality did not
rule out local realistic theories with delayed determinism. A class of local,
deterministic discrete mathematical models with delayed determinism is
described that may be consistent with existing experiments. These are not
hidden variables theories in the sense that they are not theories of particles
plus hidden variables. They are theories of `hidden' distributed information
stored holographic like throughout a space time region. This information cannot
be uniquely associated with individual particles although it determines the
results observed in particle interactions. The classical parameters of an
interaction are determined as {\it focal points} of continuous nonlinear
changes in the wave function and not as discrete events. In addition to not
violating Bell's inequality this class of theories can in principle be
distinguished from standard quantum mechanics by other experiments. These
differences and the experimental constraints on a test of Bell's inequality to
discriminate between the existing theory and this class of models are
discussed.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 23:26:37 GMT""},{""version"":""v2"",""created"":""Tue, 31 Jan 1995 23:43:57 GMT""},{""version"":""v3"",""created"":""Thu, 2 Feb 1995 01:44:29 GMT""}]","2008-02-03"
"hep-th/9410154","Hugo Compean","Hugo Garcia-Compean, Laura E. Morales and Jerzy F. Plebanski","A Hopf Algebra Structure in Self-dual Gravity","19, Phyzzx, no figures, major revisions and changes in the above
  version","Rev.Mex.Fis. 42 (1996) 695",,"CINVESTAV-FIS-10/94","hep-th gr-qc",,"  The two-dimensional non-linear sigma model approach to Self-dual Yang-Mills
theory and to Self-dual gravity given by Q-Han Park is an example of the deep
interplay between two and four dimensional physics. In particular, Husain's
two-dimensional chiral model approach to Self-dual gravity is studied. We show
that the infinite hierarchy of conservation laws associated to the Husain model
carries implicitly a hidden infinite Hopf algebra structure.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 23:45:58 GMT""},{""version"":""v2"",""created"":""Fri, 9 Dec 1994 01:48:18 GMT""},{""version"":""v3"",""created"":""Sat, 20 Jan 1996 22:08:15 GMT""}]","2008-02-03"
"hep-th/9410156","Wen-Jui HuangT","Wen-Jui Huang, J.C. Shaw and H.C. Yen","Classical Extended Conformal Algebras Associated with Constrained KP
  Hierarchy","NHCU-HEP-94-28, 19 pages (Plain TeX)","J.Math.Phys. 36 (1995) 2959-2971","10.1063/1.531004",,"hep-th",,"  We examine the conformal property of the second Hamiltonian structure of
constrained KP hierarchy derived by Oevel and Strampp. We find that it
naturallygives a family of nonlocal extended conformal algebras. We give two
examples of such algebras and find that they are similar to Bilal's V algebra.
By taking a gauge transformation one can map the constrained KP hierarchy to
Kuperschmidt's nonstandard Lax hierarchy. We consider the second Hamiltonian
structure in this representation. We show that after mapping the Lax operator
to a pure differential operator the second structure becomes the sum of the
second and the third Gelfand-Dickey brackets defined by this differential
operator. We show that this Hamiltonian structure defines the W-U(1)-Kac-Moody
algebra by working out its conformally covariant form.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 03:08:34 GMT""}]","2009-10-28"
"hep-th/9410157","Hanany Amihay","Amihay Hanany and Yaron Oz","c=1 discrete states correlators via W$_{1+\infty}$ constraints","10 pages, WIS-94/45/Oct-PH","Phys.Lett.B347:255-259,1995","10.1016/0370-2693(95)00067-U",,"hep-th",,"  The discrete states of $c=1$ string theory at the self-dual radius are
associated with modes of $W_{1+\infty}$ currents and their genus zero
correlators are computed. An analogy to a recent suggestion based on the
integrable structure of the theory is found. An iterative method for deriving
the dependence of the currents on the full space of couplings is presented and
applied. The dilaton equation of the theory is derived.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 10:53:30 GMT""}]","2009-09-29"
"hep-th/9410159","Alasdair James Gill","A.J. Gill and R.J. Rivers","The Dynamics Of Vortex And Monopole Production By Quench Induced Phase
  Separation","16 pages","Phys.Rev.D51:6949-6958,1995","10.1103/PhysRevD.51.6949","Imperial/TP/93-94/55","hep-th hep-ph",,"  Our understanding of the mechanism by which topological defects are formed in
symmetry breaking phase transitions has recently changed. We examine the
non-equilibrium dynamics of defect formation for weakly-coupled global O(N)
theories possessing vortices (strings) and monopoles. It is seen that, as
domains form and grow, defects are swept along on their boundaries at a density
of about one defect per coherence area (strings) or per coherence volume
(monopoles).
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 12:54:07 GMT""}]","2010-11-01"
"hep-th/9410160","Konstantin Sveshnikov","K.Sveshnikov","Quantum deflation of classical extended objects","13 pages",,,"preprint ITMP-MSU-9407","hep-th",,"  It is shown, that extended particle-like objects should infinitely long
collapse into some discontinuous configurations of the same topology, but
vanishing mass. Analytic results concerning the general properties and
asymptotic rates of such a process are given for 1+1-dimensional soliton
models.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 13:15:14 GMT""}]","2007-05-23"
"hep-th/9410161","Connie Jones","C.R. Hagen","Dimensionality as a Perturbation Parameter in the Generalized Hydrogen
  Atom","5 pages, UR1392, ER-40685-841",,"10.1119/1.18054",,"hep-th",,"  A recent suggestion has been made that the hydrogen bound state spectrum
should not depend on the number of spatial dimensions. It is pointed out here
that the uncertainty principle implies that such differences must exist and
that a perturbation expansion in the dimensionality parameter yields a precise
quantitative confirmation of the effect.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 15:24:48 GMT""}]","2009-10-28"
"hep-th/9410162",,"Walter Troost and Antoine Van Proeyen","Regularisation, the BV method, and the antibracket cohomology","12 pages, LaTeX, Preprint-KUL-TF-94/27",,"10.1007/3-540-59163-X_268",,"hep-th",,"  We review the Lagrangian Batalin--Vilkovisky method for gauge theories. This
includes gauge fixing, quantisation and regularisation. We emphasize the role
of cohomology of the antibracket operation. Our main example is $d=2$ gravity,
for which we also discuss the solutions for the cohomology in the space of
local integrals. This leads to the most general form for the action, for
anomalies and for background charges.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 14:18:26 GMT""}]","2015-06-26"
"hep-th/9410163","R. Jagannathan","R. Chakrabarti and R. Jagannathan","On a nonstandard two-parametric quantum algebra and its connections with
  $U_{p,q}(gl(2))$ and $U_{p,q}(gl(1|1))$","17pages, LaTeX, Preprint No. imsc-94/43 Revised version: A note added
  at the end of the paper correcting and clarifying the bibliography","Z.Phys. C66 (1995) 523-528","10.1007/BF01556381",,"hep-th",,"  A quantum algebra $U_{p,q}(\zeta ,H,X_\pm )$ associated with a nonstandard
$R$-matrix with two deformation parameters$(p,q)$ is studied and, in
particular, its universal ${\cal R}$-matrix is derived using Reshetikhin's
method. Explicit construction of the $(p,q)$-dependent nonstandard $R$-matrix
is obtained through a coloured generalized boson realization of the universal
${\cal R}$-matrix of the standard $U_{p,q}(gl(2))$ corresponding to a
nongeneric case. General finite dimensional coloured representation of the
universal ${\cal R}$-matrix of $U_{p,q}(gl(2))$ is also derived. This
representation, in nongeneric cases, becomes a source for various
$(p,q)$-dependent nonstandard $R$-matrices. Superization of $U_{p,q}(\zeta ,
H,X_\pm )$ leads to the super-Hopf algebra $U_{p,q}(gl(1|1))$. A contraction
procedure then yields a $(p,q)$-deformed super-Heisenberg algebra
$U_{p,q}(sh(1))$ and its universal ${\cal R}$-matrix.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 15:09:18 GMT""},{""version"":""v2"",""created"":""Tue, 25 Oct 1994 14:11:27 GMT""}]","2009-10-28"
"hep-th/9410164","Ivan Kostov","Ivan K. Kostov","Field Theory of Open and Closed Strings with Discrete Target Space","15 pages, harvmac. no figures; some typos corrected and a reference
  added","Phys.Lett.B344:135-142,1995","10.1016/0370-2693(94)01563-R","SPhT/94-097","hep-th",,"  We study a $U(N)$-invariant vector+matrix chain with the color structure of a
lattice gauge theory with quarks and interpret it as a theory of open andclosed
strings with target space $\Z$. The string field theory is constructed as a
quasiclassical expansion for the Wilson loops and lines in this model. In a
particular parametrization this is a theory of two scalar massless fields
defined in the half-space $\{x\in \Z , \tau >0\} $. The extra dimension $\tau$
is related to the longitudinal mode of the strings. The topology-changing
string interactions are described by a local potential. The closed string
interaction is nonzero only at boundary $\tau =0$ while the open string
interaction falls exponentially with $\tau$.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 15:19:32 GMT""},{""version"":""v2"",""created"":""Mon, 7 Nov 1994 16:37:27 GMT""},{""version"":""v3"",""created"":""Mon, 14 Nov 1994 17:44:59 GMT""}]","2014-11-18"
"math/9410202","Dan Bump","Daniel Bump, Solomon Friedberg, and Masaaki Furusawa","Explicit Formulas for the Waldspurger and Bessel Models","38 pages",,,"MSRI 1995-002, and formerly auto-fms/9410001","math.RT math.NT",,"  In this paper we will study certain models of irreducible admissible
representations of the split special orthogonal group $SO(2n+1)$ over a
nonarchimedean local field. If $n=1$, these models were considered by
Waldspurger. If $n=2$, they were considered by Novodvorsky and
Piatetski-Shapiro \cite{NP}, who called them {\it Bessel models}. They arise
from a variety of Rankin-Selberg integrals nad the resultos of this paper will
naturally have applications to the study of L-functions. They also arise in the
study of the theta correspondence between $SO(2n+1)$ and the double cover of
$Sp(2n)$, and they will therefore be of importance in generalizing the work of
Waldspurger. As a global application we consider the Eisenstein series on
$SO(2n+1)$ formed with a cuspidal automorphic representation $\pi$ on $GL(n)$,
and we show that its Bessel period (6.2) is essentially a product of L-series.
This generalizes work of B\""ocherer and Mizumoto.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 19:43:32 GMT""}]","2008-02-03"
"nucl-th/9410036",,"M.M. Sharma, G.A. Lalazissis, J. Koenig, and P. Ring (Max Planck
  Institut fuer Astrophysik, and Technische Universit\""at M\""unchen, Garching,
  Germany)","Isospin Dependence of the Spin-Orbit Force and Effective Nuclear
  Potentials","11 pages (Revtex) and 2 figures (available upon request). Preprint
  TU-TH-94-3",,"10.1103/PhysRevLett.74.3744",,"nucl-th",,"  The isospin dependence of the spin-orbit potential is investigated for an
effective Skyrme like energy-functional suitable for density-dependent
Hartree-Fock calculations. The magnitude of the isospin dependence is obtained
from a fit to experimental data on finite spherical nuclei. It is found to be
close to that of relativistic Hartree models. Consequently the anomalous kink
in the isotope shifts of Pb nuclei is well reproduced.
","[{""version"":""v1"",""created"":""Thu, 20 Oct 1994 22:34:09 GMT""}]","2016-02-17"
"nucl-th/9410037",,"K. Burzynski and J. Dobaczewski","Quadrupole Collective States in a Large Single-J Shell","submitted for publication in Phys. Rev. C, revtex, 28 pages, 15
  PostScript figures available on request from burzynsk@fuw.edu.pl, preprint
  No. IFT/17/94","Phys.Rev.C51:1825-1841,1995","10.1103/PhysRevC.51.1825",,"nucl-th",,"  We discuss the ability of the generator coordinate method (GCM) to select
collective states in microscopic calculations. The model studied is a
single-$j$ shell with hamiltonian containing the quadrupole-quadrupole
interaction. Quadrupole collective excitations are constructed by means of the
quadrupole single-particle operator. Lowest collective bands for $j$=31/2 and
particle numbers $N$=4,6,8,10,12, and $14$ are found. For lower values of $j$,
exact solutions are obtained and compared with the GCM results.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 13:42:39 GMT""}]","2009-09-25"
"nucl-th/9410038","Clayton Chinn","C.R. Chinn","The Role of Final State Interactions in Quasielastic $^{56}$Fe$(e,e')$
  Reactions at large $|\vec q|$","13 pages typeset using revtex 3.0 with 6 postscript figures in
  accompanying uuencoded file; submitted to Phys. Rev. C",,"10.1103/PhysRevC.51.2062",,"nucl-th",,"  A relativistic finite nucleus calculation using a Dirac optical potential is
used to investigate the importance of final state interactions [FSI] at large
momentum transfers in inclusive quasielastic electronuclear reactions. The
optical potential is derived from first-order multiple scattering theory and
then is used to calculate the FSI in a nonspectral Green's function doorway
approach. At intermediate momentum transfers excellent predictions of the
quasielastic $^{56}$Fe$(e,e')$ experimental data for the longitudinal response
function are obtained. In comparisons with recent measurements at $|{\vec
q|}=1.14$~GeV/c the theoretical calculations of $R_L$ give good agreement for
the quasielastic peak shape and amplitude, but place the position of the peak
at an energy transfer of about $40$~MeV higher than the data.
","[{""version"":""v1"",""created"":""Fri, 21 Oct 1994 15:16:58 GMT""}]","2009-10-28"
