"hep-ph/9411444",,"John C. Collins and Glenn A. Ladinsky","On pi-pi Correlations in Polarized Quark Fragmentation Using the Linear
  Sigma Model","18 pages, using TeXsis (or mtexsis.tex) and epsf.tex, 3 figures in
  uuencoded format (replaced figures file)",,,"PSU/TH/114","hep-ph",,"  Using the linear sigma model to describe quark--pion interactions, we compute
polarization asymmetries in quark fragmentation. We show that the effects of
transverse quark polarizations appear in the correlation between the two
leading pions in a jet produced by the fragmentation of a quark. Such
asymmetries provide a window to the nature of chiral symmetry breaking in QCD.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 23:38:18 GMT""},{""version"":""v2"",""created"":""Thu, 1 Dec 1994 17:36:23 GMT""}]","2008-02-03"
"hep-ph/9411445","Tao Han","T. Han (UC-Davis), Z. Huang (LBL), P.Q. Hung (Univ. of Virginia)","A Model of Low-lying States in Strongly Interacting Electroweak
  Symmetry-Breaking Sector","revised version, to appear in Modern Physics Letters A; file also
  available via anonymous ftp at ftp://ucdhep.ucdavis.edu/han/sews/lowlying.ps","Mod.Phys.Lett. A11 (1996) 1131-1138","10.1142/S0217732396001168","UCD--94--38, LBL--36270, UVA--INPP--95--6","hep-ph",,"  It is proposed that, in a strongly-interacting electroweak sector, besides
the Goldstone bosons, the coexistence of a scalar state ($H$) and vector
resonances such as $A_1$ [$I^G(J^P)=1^-(1^+$)], $V$ [$1^+(1^-)$] and
$\omega_H^{}$ [$0^-(1^-)$] is required by the proper Regge behavior of the
forward scattering amplitudes. This is a consequence of the following
well-motivated assumptions: (a). Adler-Weisberger-type sum rules and the
superconvergence relations for scattering amplitudes hold in this strongly
interacting sector; (b). the sum rules at $t=0$ are saturated by a minimal set
of low-lying states with appropriate quantum numbers. It therefore suggests
that a complete description should include all these resonances. These states
may lead to distinctive experimental signatures at future colliders.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 01:58:00 GMT""},{""version"":""v2"",""created"":""Sat, 3 Dec 1994 01:39:38 GMT""},{""version"":""v3"",""created"":""Fri, 19 Apr 1996 21:06:42 GMT""}]","2009-10-28"
"hep-ph/9412201",,"D. Bardin, M. Bilenky, A. Chizhov, O. Fedorenko, S. Ganguli, A. Gurtu,
  M. Lokajicek, G. Mitselmakher, A. Olshevsky, J. Ridky, S. Riemann, T.
  Riemann, M. Sachwitz, A. Sazonov, A.D. Schaile, Yu. Sedykh, I. Sheer, L.
  Vertogradov","ZFITTER -- An Analytical Program for Fermion Pair Production in e+e-
  Annihilation","76 pages (LaTeX), 19 figures, 12 tables, files containing the LaTeX
  text and the figures are available via anonymous ftp at
  ftp://ftp.ifh.de/pub/preprint/cernth92-6443.uu and the ps file from
  http://www.ifh.de/~riemann/ New submission for inclusion of figures. No
  changes of the paper",,,,"hep-ph",,"  We describe how to use ZFITTER, a program based on a semi-analytical approach
to fermion pair production in e+e- annihilation and Bhabha scattering. A
flexible treatment of complete ${\cal O}(\alpha)$ QED corrections, also
including higher orders, allows for three calculational {\bf chains} with
different realistic sets of restrictions in the photon phase space. {\tt
ZFITTER} consists of several {\bf branches} with varying assumptions on the
underlying hard scattering process. One includes complete ${\cal O}(\alpha)$
weak loop corrections with a resummation of leading higher-order terms.
Alternatively, an ansatz inspired from S-matrix theory, or several
model-independent effective Born cross sections may be convoluted. The program
calculates cross sections, forward-backward asymmetries, and for $\tau$~pair
production also the final-state polarization. Various {\bf interfaces} allow
fits to be performed with different sets of free parameters.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 09:26:35 GMT""},{""version"":""v2"",""created"":""Thu, 28 Sep 1995 16:55:23 GMT""},{""version"":""v3"",""created"":""Fri, 29 Sep 1995 10:25:51 GMT""}]","2008-02-03"
"hep-ph/9412202",,"M. A. Braun","High-colour pomerons with a running coupling constant in the
  Hartree-Fock approximation","8 pages, LaTeX, no figures","Phys.Lett. B351 (1995) 528-532","10.1016/0370-2693(95)00396-3","US-FT/20-94","hep-ph",,"  The Hartree-Fock approximation is applied to study the ""high-colour pomerons""
in the system of many reggeized gluons with a running QCD coupling constant. It
is shown that, contrary to the fixed coupling case, the high-colour pomerons
result supercritical, although with a smaller intercept than the multipomeron
states.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 02:58:26 GMT""}]","2009-10-28"
"hep-ph/9412203","Seong-Youl Choi","S.Y. Choi, K. Hagiwara, M. Tanabashi","CP Violation in $\tau\rightarrow 3\pi\nu_\tau$","Latex, 30 pages, 2 figures (not included). Three compressed
  postscript files of the paper available at
  ftp://ftp.kek.jp/kek/preprints/TH/TH-419/kekth419.ps.gz, Tau1.ps.gz,
  Tau2.ps.gz","Phys.Rev.D52:1614-1626,1995","10.1103/PhysRevD.52.1614","KEK-TH-419, KEK Preprint 94-158","hep-ph",,"  We consider CP violating effects in the decays $\tau\rightarrow
(3\pi)\nu_\tau$ where both the ${\rm J}^{\rm P}=1^+$ resonance, $a_1$, and
${\rm J}^{\rm P}=0^-$ resonance, $\pi^\prime$, can contribute. The interference
between the $a_1$ and $\pi^\prime$ resonances can lead to enhanced CP-violating
asymmetries whose magnitudes depend crucially on the $\pi^\prime$ decay
constant, $f_{\pi^\prime}$. We make an estimate of $f_{\pi^\prime}$ with a
simplified chiral Lagrangian coupled to a massive pseudoscalar field, and we
compare the estimates from the non-relativistic quark model and from the QCD
sum rule with the estimate from the `mock' meson model. We then estimate
quantitatively the size of CP-violating effects in a multi-Higgs-doublet model
and scalar-leptoquark models. We find that, while CP-violating effects in the
scalar-leptoquark models may require more than $10^{10}$ $\tau$ leptons,
CP-violating effects from the multi-Higgs-doublet model can be seen at the
$2\sigma$ level with about $10^7$ $\tau$ leptons using the chiral Lagrangian
estimate of $f_{\pi^\prime}=(1\sim 5)\times 10^{-3}$ GeV.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 11:23:16 GMT""}]","2009-09-25"
"hep-ph/9412204","Vadim Zeitlin","Vadim Zeitlin (P.N.Lebedev Physical Institute)","Low-Temperature QED with External Magnetic Field","9 pages, LaTeX",,,"FIAN/TD/94-10","hep-ph cond-mat",,"  Low-temperature expansion of the effective Lagrangian of the QED$_{3+1}$ with
a uniform magnetic field and a finite chemical potential is performed.
Temperature corrections, as well as zero-temperature expression for the
effective Lagrangian are presented as finite sums over partially filled Landau
levels.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 12:41:05 GMT""}]","2007-05-23"
"hep-ph/9412205",,"Francesco Murgia and Maurizio Melis","Mass corrections in $J/\psi \to B\bar B$ decay and the role of
  distribution amplitudes","26 pages + 3 figures, REVTEX 3.0, figures appended as uuencoded,
  tar-compressed postscript file","Phys.Rev. D51 (1995) 3487-3500","10.1103/PhysRevD.51.3487","INFNCA-TH-94-2","hep-ph",,"  We consider mass correction effects on the polar angular distribution of a
baryon--antibaryon pair created in the chain decay process $e^-e^+ \to J/\psi
\to B\bar B$, generalizing a previous analysis of Carimalo. We show the
relevance of the features of the baryon distribution amplitudes and estimate
the electromagnetic corrections to the QCD results.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 13:29:06 GMT""}]","2009-10-28"
"hep-ph/9412206",,"Guo-Hong Wu","Nonoblique Corrections in Technicolor Theories Revisited","importance of the rho parameter constraint included, version appeared
  in PRL 74 4137 (1995)","Phys.Rev.Lett. 74 (1995) 4137-4140","10.1103/PhysRevLett.74.4137","YCTP-P16-94","hep-ph",,"  In extended technicolor (ETC) theories, while the sideways ETC boson exchange
decreases the width $\Gamma_b \equiv \Gamma (Z\rightarrow b \bar{b})$, the
flavor-diagonal ETC boson exchange tends to increase it, and the ETC-corrected
$R_b \equiv \Gamma_b / \Gamma_{\mbox{\footnotesize had}}$ value could agree
with recent measurements. The $\tau$ asymmetry parameter may also increase in a
way consistent with experiment. The weak-interaction $\rho$ parameter receives
a correction from diagonal ETC exchange which is just barely acceptable by
experiments.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 15:24:49 GMT""},{""version"":""v2"",""created"":""Sun, 4 Dec 1994 22:31:47 GMT""},{""version"":""v3"",""created"":""Mon, 29 May 1995 22:05:42 GMT""}]","2009-10-28"
"hep-th/9411230","Jakub Rembielinski","J. Rembielinski","Tachyonic neutrinos?","8 pp., RevTeX (AmSsymb removed, due to reported troubles with
  processing)",,,"KFT UL 5/94","hep-th astro-ph gr-qc hep-ph",,"  It is shown that tachyons are associated with unitary representations of
Poincare mappings induced from SO(2) little group instead of SO(2,1) one. This
allows us to treat more seriously possibility that neutrinos are fermionic
tachyons according to the present experimental data.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 22:07:37 GMT""},{""version"":""v2"",""created"":""Mon, 5 Dec 1994 21:21:21 GMT""}]","2008-02-03"
"hep-th/9411231","Patrick Peter","Brandon Carter","Transonic Elastic Model for Wiggly Goto-Nambu String","8 pages, plain TeX, no figures","Phys.Rev.Lett. 74 (1995) 3098-3101","10.1103/PhysRevLett.74.3098",,"hep-th astro-ph gr-qc hep-ph",,"  The hitherto controversial proposition that a ``wiggly"" Goto-Nambu cosmic
string can be effectively represented by an elastic string model of exactly
transonic type (with energy density $U$ inversely proportional to its tension
$T$) is shown to have a firm mathematical basis.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 16:10:13 GMT""}]","2009-10-28"
"hep-th/9411232",,"N. Nakazawa","On Field Theories of Loops","14 pages, LaTex, final version to be published in Modern Physics
  Letters A","Mod.Phys.Lett. A10 (1995) 2175","10.1142/S0217732395002337","NBI-HE-94-54","hep-th",,"  We apply stochastic quantization method to matrix models for the second
quantization of loops in both discretized and continuum levels. The fictitious
time evolution described by the Langevin equation is interpreted as the time
evolution in a field theory of loops. The corresponding Fokker-Planck
hamiltonian defines a non-critical string field theory. We study both
orientable and non-orientable interactions of loops in terms of matrix models
and take the continuum limit for one-matrix case. As a consequence, we show the
equivalence of stochastic quantization of matrix models in loop space to the
transfer-matrix formalism in dynamical triangulation of random surfaces. We
also clarifies the origin of Virasoro algebra in this context.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 17:41:46 GMT""},{""version"":""v2"",""created"":""Tue, 22 Aug 1995 06:56:50 GMT""}]","2009-10-28"
"hep-th/9411233","David Gross","David J. Gross (Princeton University)","Oscar Klein and Gauge Theory","A talk delivered at the Oscar Klein Centenary Symposium, 46 pages
  plus 1 uuencoded eps figures",,,"PUPT-1508","hep-th",,"  In this talk, delivered at the Oscar Klein Centenary Symposium in Stockholm,
I review the 1938 conference held in Warsaw devoted to \lq \lq New Theories in
Physics"". I review all of the talks presented at this meeting and discuss in
detail Klein's paper where he proposed a unified model of electromagnetism and
the nuclear force that foreshadowed the later developments of non-Abelian gauge
theories.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 18:22:49 GMT""}]","2007-05-23"
"hep-th/9411234","Bong Lian","Bong H. Lian and Shing-Tung Yau","Arithmetic Properties of Mirror Map and Quantum Coupling","36 pp harvmac, ""b"" mode; references added","Commun.Math.Phys. 176 (1996) 163-192","10.1007/BF02099367",,"hep-th alg-geom math.AG",,"  We study some arithmetic properties of the mirror maps and the quantum Yukawa
coupling for some 1-parameter deformations of Calabi-Yau manifolds. First we
use the Schwarzian differential equation, which we derived previously, to
characterize the mirror map in each case. For algebraic K3 surfaces, we solve
the equation in terms of the $J$-function. By deriving explicit modular
relations we prove that some K3 mirror maps are algebraic over the genus zero
function field ${\bf Q}(J)$. This leads to a uniform proof that those mirror
maps have integral Fourier coefficients. Regarding the maps as Riemann
mappings, we prove that they are genus zero functions. By virtue of the
Conway-Norton conjecture (proved by Borcherds using Frenkel-Lepowsky-Meurman's
Moonshine module), we find that these maps are actually the reciprocals of the
Thompson series for certain conjugacy classes in the Griess-Fischer group. This
also gives, as an immediate consequence, a second proof that those mirror maps
are integral. We thus conjecture a surprising connection between K3 mirror maps
and the Thompson series. For threefolds, we construct a formal nonlinear ODE
for the quantum coupling reduced $mod\ p$. Under the mirror hypothesis and an
integrality assumption, we derive $mod~p$ congruences for the Fourier
coefficients. For the quintics, we deduce (at least for $5\not{|}d$) that the
degree $d$ instanton numbers $n_d$ are divisible by $5^3$ -- a fact first
conjectured by Clemens.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 18:27:45 GMT""},{""version"":""v2"",""created"":""Thu, 1 Dec 1994 12:46:57 GMT""},{""version"":""v3"",""created"":""Mon, 5 Dec 1994 18:01:01 GMT""}]","2009-10-28"
"hep-th/9411235","Khoudeir Adel","A. Khoudeir and N. Pantoja","Covariant Duality Symmetric Actions","9 pages, revtex, no figures; (To appear in Physical Review D)","Phys.Rev. D53 (1996) 5974-5977","10.1103/PhysRevD.53.5974","CAT/95-05","hep-th",,"  A manifestly Lorentz and diffeomorphism invariant form for the abelian gauge
field action with local duality symmetry of Schwarz and Sen is given. Some of
the underlying symmetries of the covariant action are further considered. The
Noether conserved charge under continuous local duality rotations is found. The
covariant couplings with gravity and the axidilaton field are discussed.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 18:40:25 GMT""},{""version"":""v2"",""created"":""Mon, 10 Apr 1995 19:19:14 GMT""},{""version"":""v3"",""created"":""Mon, 18 Mar 1996 15:22:39 GMT""}]","2009-10-28"
"hep-th/9411236","Parthasarathi Mitra","P. Mitra","Exclusion statistics and many-particle states","6 pages, revtex",,,"SISSA-191/94/EP","hep-th cond-mat",,"  The thermodynamic distribution function for exclusion statistics is derived.
Creation and annihilation operators for particles obeying such statistics are
discussed. A connection with anyons is pointed out.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 17:37:23 GMT""}]","2007-05-23"
"hep-th/9411237","David Lamb","D.J.Lamb, A.Z.Capri and M. Kobayashi","Discrete spectral shift in an anisotropic universe","11 pages, RevTeX, no figures","Mod.Phys.Lett. A9 (1994) 2945-2952","10.1142/S0217732394002781","Alberta Thy-52-93","hep-th gr-qc",,"  In this paper we calculate the particle creation as seen by a stationary
observer in an anisotropic universe. By using an observer and geometry
dependent time to quantise a massive scalar field we show that a discrete
energy spectrum shift occurs. The length scale associated with the geometry
provides the energy scale by which the spectrum is shifted. The $\beta(p,q)$
coefficient for the Bogolubov transformation calculated is proportional to a
series of delta functions whose argument contains $p$ and $q$ and half
multiples of the root of the curvature.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 18:34:34 GMT""}]","2009-10-28"
"hep-th/9411238","Fidel Schaposnik","R.E.Gamboa Saravi, G.L.Rossini and F.A.Schaposnik","The $\zeta$-function answer to parity violation in three dimensional
  gauge theories","23 pages","Int.J.Mod.Phys. A11 (1996) 2643-2660","10.1142/S0217751X96001279","La Plata, 94-09","hep-th",,"  We study parity violation in $2+1$-dimensional gauge theories coupled to
massive fermions. Using the $\zeta$-function regularization approach we
evaluate the ground state fermion current in an arbitrary gauge field
background, showing that it gets two different contributions which violate
parity invariance and induce a Chern-Simons term in the gauge-field effective
action. One is related to the well-known {\em classical} parity breaking
produced by a fermion mass term in 3 dimensions; the other one, already present
for massless fermions, is related to peculiarities of gauge invariant
regularization in odd-dimensional spaces.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 20:01:41 GMT""}]","2015-06-26"
"hep-th/9411239",,"H.J. Munczek","Dynamical Chiral Symmetry Breaking, Goldstone's Theorem and the
  Consistency of the Schwinger--Dyson and Bethe--Salpeter Equations","13 pages, LaTeX, no figures","Phys.Rev.D52:4736-4740,1995","10.1103/PhysRevD.52.4736","KU-TH-94-10-1","hep-th hep-ph",,"  A proof of Goldstone's theorem is given for the case in which global chiral
symmetry is dynamically broken. The proof highlights a needed consistency
between the exact Schwinger--Dyson equation for the fermion propagator and the
exact Bethe--Salpeter equation for fermion--antifermion bound states. A
criterion, based on the Cornwall, Jackiw and Tomboulis effective action for
composite operators, is provided for maintaining the consistency when the
equations are modified by approximations. For gauge theories in which partial
conservation of the axial current (PCAC) should hold, a constraint on the
approximations to the fermion--gauge boson vertex function is discussed, and a
vertex model is given which satisfies both the PCAC constraint and the vector
Ward--Takahashi identity.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 20:33:00 GMT""}]","2011-07-19"
"hep-th/9411240","Harry Braden","H. W. Braden, V. M. Buchstaber","Integrable Systems with Pairwise Interactions and Functional Equations","32 pages latex2e. Some Proofs removed. New Examples",,,,"hep-th",,"  A new ansatz is presented for a Lax pair describing systems of particles on
the line interacting via (possibly nonsymmetric) pairwise forces. Particular
cases of this yield the known Lax pairs for the Calogero-Moser and Toda
systems, as well as their relativistic generalisations. The ansatz leads to a
system of functional equations. Several new functional equations are described
and the general analytic solution to some of these is given. New integrable
systems are described.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 20:16:20 GMT""},{""version"":""v2"",""created"":""Thu, 18 Apr 1996 07:36:32 GMT""}]","2008-02-03"
"hep-th/9411241","Yao-Zhong Zhang","Gustav W. Delius, Mark D. Gould, Jon R. Links and Yao-Zhong Zhang","Solutions of the Yang-Baxter Equation with Extra Non-Additive Parameters
  II: $U_q(gl(m|n))$}","10 pages, LaTex file (some errors in the Casimirs corrected)","J.Phys. A28 (1995) 6203-6210","10.1088/0305-4470/28/21/023","King's College London and University of Queensland preprint,
  KCL-TH-94-20, UQMATH-94-10","hep-th math.QA q-alg",,"  The type-I quantum superalgebras are known to admit non-trivial one-parameter
families of inequivalent finite dimensional irreps, even for generic $q$. We
apply the recently developed technique to construct new solutions to the
quantum Yang-Baxter equation associated with the one-parameter family of irreps
of $U_q(gl(m|n))$, thus obtaining R-matrices which depend not only on a
spectral parameter but in addition on further continuous parameters. These
extra parameters enter the Yang-Baxter equation in a similar way to the
spectral parameter but in a non-additive form.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 14:52:49 GMT""},{""version"":""v2"",""created"":""Wed, 4 Jan 1995 20:29:39 GMT""}]","2009-10-28"
"hep-th/9411242","Eugene Tyurin","Eugene Tyurin","On Conformal Properties of the Dualized Sigma-Models","12 pages, LaTeX 2e with fleqn.sty (removed the Stony Brook emblem
  which was causing problems)","Phys. Lett. B348 (1995) 386","10.1016/0370-2693(95)00175-K","ITP-SB-94-58","hep-th",,"  We have calculated the first-order beta-functions for a sigma-model ( with
dilaton) dualized with respect to an arbitrary Lie group that acts without
isotropy. We find that non-abelian duality preserves conformal invariance for
semi-simple groups, but in general there is an extra contribution to the
beta-function proportional to the trace of the structure constants, which
cannot be absorbed into an additional dilaton shift. Two particular examples, a
Bianchi V cosmological background and the G \otimes G WZW model, are discussed.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 03:36:00 GMT""},{""version"":""v2"",""created"":""Thu, 1 Dec 1994 23:37:00 GMT""}]","2009-10-28"
"hep-th/9411243","Ruibin Zhang","R. B. Zhang","Representations of Super Yangian","14 pages, plain latex, no figure",,"10.1063/1.530932",,"hep-th",,"  We present in detail the classification of the finite dimensional irreducible
representations of the super Yangian associated with the Lie superalgebra
$gl(1|1)$.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 06:11:43 GMT""}]","2009-10-28"
"hep-th/9412001",,"V. A. Slobodenyuk","Asymptotics of Expansion of the Evolution Operator Kernel in Powers of
  Time Interval $\Delta t$","12 pp., LaTeX","Teor. Mat. Fiz. 105 (1995) 246","10.1007/BF02070934",,"hep-th",,"  The upper bound for asymptotic behavior of the coefficients of expansion of
the evolution operator kernel in powers of the time interval $\Dt$ was
obtained. It is found that for the nonpolynomial potentials the coefficients
may increase as $n!$. But increasing may be more slow if the contributions with
opposite signs cancel each other. Particularly, it is not excluded that for
number of the potentials the expansion is convergent. For the polynomial
potentials $\Dt$-expansion is certainly asymptotic one. The coefficients
increase in this case as $\Gamma(n \frac{L-2}{L+2})$, where $L$ is the order of
the polynom. It means that the point $\Dt=0$ is singular point of the kernel.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 07:09:41 GMT""}]","2009-10-28"
"hep-th/9412002","Hermann Nicolai","B. Julia (ENS, Paris) and H. Nicolai (Hamburg University)","Null Killing Vector Dimensional Reduction and Galilean Geometrodynamics","LATEX, 41 pages, no figures","Nucl.Phys. B439 (1995) 291-326","10.1016/0550-3213(94)00584-2","LPTENS 94/21 and DESY 94-156","hep-th gr-qc",,"  The solutions of Einstein's equations admitting one non-null Killing vector
field are best studied with the projection formalism of Geroch. When the
Killing vector is lightlike, the projection onto the orbit space still exists
and one expects a covariant theory with degenerate contravariant metric to
appear, its geometry is presented here. Despite the complications of
indecomposable representations of the local Euclidean subgroup, one obtains an
absolute time and a canonical, Galilean and so-called Newtonian, torsionless
connection. The quasi-Maxwell field (Kaluza Klein one-form) that appears in the
dimensional reduction is a non-separable part of this affine connection, in
contrast to the reduction with a non-null Killing vector. One may define the
Kaluza Klein scalar (dilaton) together with the absolute time coordinate after
having imposed one of the equations of motion in order to prevent the emergence
of torsion. We present a detailed analysis of the dimensional reduction using
moving frames, we derive the complete equations of motion and propose an action
whose variation gives rise to all but one of them. Hidden symmetries are shown
to act on the space of solutions.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 13:11:14 GMT""}]","2009-10-28"
"hep-th/9412003","Roberto Emparan","R. Emparan","Remarks on the Atick-Witten behavior and strings near black hole
  horizons","12 pages, latex, no figures",,,"EHU-FT-94/10","hep-th",,"  We present arguments pointing to a behavior of the string free energy in the
presence of a black hole horizon similar to the Atick-Witten dependence on
temperature beyond the Hagedorn transition. We give some evidence based on
orbifold techniques applied to Rindler space and further support is found
within a Hamiltonian approach. However, we argue that the interpretation in
terms of a reduction of degrees of freedom is confronted by serious problems.
Finally, we point out the problems concerning heuristic red-shift arguments and
the local interpretation of thermodynamical quantities.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 10:01:00 GMT""}]","2016-09-06"
"hep-th/9412004","Neil Lambert","N.D. Lambert","Topological Massive Sigma Models","20 pages, Phyzzx. Revised version to appear in Nucl. Phys. B. The
  construction of the model is clarified and there are a few minor changes","Nucl.Phys. B445 (1995) 169-181","10.1016/0550-3213(95)00211-A","DAMTP R/94/55","hep-th",,"  In this paper we construct topological sigma models which include a potential
and are related to twisted massive supersymmetric sigma models. Contrary to a
previous construction these models have no central charge and do not require
the manifold to admit a Killing vector. We use the topological massive sigma
model constructed here to simplify the calculation of the observables. Lastly
it is noted that this model can be viewed as interpolating between topological
massless sigma models and topological Landau-Ginzburg models.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 11:57:00 GMT""},{""version"":""v2"",""created"":""Wed, 3 May 1995 22:15:00 GMT""}]","2009-10-28"
"hep-th/9412005","S. Pakuliak","P. Holod and S. Pakuliak","Dressing Technique for Intermediate Hierarchies","16 pages, LaTeX Report/no: DFTUZ/94/23","Theor.Math.Phys. 103 (1995) 668-680; Teor.Mat.Fiz. 103N3 (1995)
  422-436","10.1007/BF02065866",,"hep-th",,"  A generalized AKNS systems introduced and discussed recently in \cite{dGHM}
are considered. It was shown that the dressing technique both in matrix
pseudo-differential operators and formal series with respect to the spectral
parameter can be developed for these hierarchies.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 14:58:42 GMT""}]","2009-10-28"
"hep-th/9412006",,"L.Bonora, C.P.Constantinidis, C.S.Xiong","Exact Correlators of Two-Matrix Models","31 pages, Latex, revised version with an entirely new section","J.Geom.Phys. 20 (1996) 160-194","10.1016/0393-0440(95)00052-6","SISSA 189/94/EP, UTHEP-695","hep-th",,"  We compute exact solutions of two--matrix models, i.e. detailed genus by
genus expressions for the correlation functions of these theories, calculated
without any approximation. We distinguish between two types of models, the
unconstrained and the constrained ones. Unconstrained two--matrix models
represent perturbations of $c=1$ string theory, while the constrained ones
correspond to topological field theories coupled to topological gravity. Among
the latter we treat in particular detail the ones based on the KdV and on the
Boussinesq hierarchies.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 13:57:26 GMT""},{""version"":""v2"",""created"":""Tue, 6 Dec 1994 10:04:06 GMT""},{""version"":""v3"",""created"":""Tue, 8 Aug 1995 10:09:56 GMT""}]","2009-10-28"
"math/9411201",,"Antonio Bove and David S. Tartakoff","Propagation of Gevrey Regularity for a Class of Hypoelliptic Equations",,,,,"math.CV",,"  We prove results on the propagation of Gevrey and analytic wave front sets
for a class of $C^\infty$ hypoelliptic equations with double characteristics.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 22:26:01 GMT""}]","2009-09-25"
"math/9411202",,"David S. Tartakoff","Global (and Local) Analyticity for Second Order Operators Constructed
  from Rigid Vector Fields on Products of Tori",,,,,"math.CV",,"  We prove global analytic hypoellipticity on a product of tori for partial
differential operators which are constructed as rigid (variable coefficient)
quadratic polynomials in real vector fields satisfying the H\""ormander
condition and where $P$ satisfies a `maximal' estimate. We also prove an
analyticity result that is local in some variables and global in others for
operators whose prototype is
  $$ P= \left({\partial \over {\partial x_1}}\right)^2 + \left({\partial \over
{\partial x_2}}\right)^2 + \left(a(x_1,x_2){\partial \over {\partial
t}}\right)^2.$$
  (with analytic $a(x), a(0)=0,$ naturally, but not identically zero). The
results, because of the flexibility of the methods, generalize recent work of
Cordaro and Himonas in \cite{Cordaro-Himonas 1994} and Himonas in \cite{Himonas
199X} which showed that certain operators known not to be locally analytic
hypoelliptic (those of Baouendi and Goulaouic \cite{Baouendi-Goulaouic 1971},
Hanges and Himonas \cite{Hanges-Himonas 1991}, and Christ \cite{Christ 1991a})
were {\it globally} analytic hypoelliptic on products of tori.
","[{""version"":""v1"",""created"":""Wed, 30 Nov 1994 22:27:24 GMT""}]","2016-09-06"
"math/9412232","Peter W. Michor","Dmitri V. Alekseevsky, Peter W. Michor","Differential geometry of Cartan connections",,"Publ. Math. Debrecen 47 (1995), 349-375",,"ESI Preprint 39; Michor 99-08","math.DG",,"  For a more general notion of Cartan connection we define characteristic
classes, we investigate their relation to usual characteristic classes.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 00:00:00 GMT""}]","2009-09-25"
"nucl-th/9412001",,"Michael C. Birse","Low-energy theorem for a composite particle in mean scalar and vector
  fields","8 pages, REVTeX","Phys.Rev.C51:1083-1085,1995","10.1103/PhysRevC.51.1083","MC/TH 94/27","nucl-th",,"  For a relativistic particle moving in the presence of mean scalar and vector
fields, the energy at second order in the scalar field is shown to contain two
contributions in general. One is a momentum-dependent repulsive interaction
satisfying a low-energy theorem pointed out by Wallace, Gross and Tjon. The
other does not vanish at zero-momentum and involves a ``polarisability"" of the
particle by the scalar field. The first of these contributions is independent
of the details of the structure of the particle and the couplings of its
constituents to the external fields. The appearance of such a piece in the
central nucleon-nucleus potential thus would support the existence of strong
scalar fields in nuclei, without requiring the use of a Dirac equation for the
nucleon.
","[{""version"":""v1"",""created"":""Thu, 1 Dec 1994 12:52:49 GMT""}]","2008-11-26"
