"hep-th/9407020","Richard Szabo","Mario Bergeron, Gordon W. Semenoff and Richard J. Szabo","Canonical BF-type Topological Field Theory and Fractional Statistics of
  Strings","30 pages, plain TeX; MITCTP#2326, UBCTP-94-004","Nucl.Phys. B437 (1995) 695-722","10.1016/0550-3213(94)00503-7",,"hep-th",,"  We consider BF-type topological field theory coupled to non-dynamical
particle and string sources on spacetime manifolds of the form
$\IR^1\times\MT$, where $\MT$ is a 3-manifold without boundary. Canonical
quantization of the theory is carried out in the Hamiltonian formalism and
explicit solutions of the Schr\""odinger equation are obtained. We show that the
Hilbert space is finite dimensional and the physical states carry a
one-dimensional projective representation of the local gauge symmetries. When
$\MT$ is homologically non-trivial the wavefunctions in addition carry a
multi-dimensional projective representation, in terms of the linking matrix of
the homology cycles of $\MT$, of the discrete group of large gauge
transformations. The wavefunctions also carry a one-dimensional representation
of the non-trivial linking of the particle trajectories and string surfaces in
$\MT$. This topological field theory therefore provides a phenomenological
generalization of anyons to (3 + 1) dimensions where the holonomies
representing fractional statistics arise from the adiabatic transport of
particles around strings. We also discuss a duality between large gauge
transformations and these linking operations around the homology cycles of
$\MT$, and show that this canonical quantum field theory provides novel quantum
representations of the cohomology of $\MT$ and its associated motion group.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 03:26:17 GMT""}]","2009-10-28"
"hep-th/9407021",,"R. Percacci and E. Sezgin","On Target-Space Duality in p-Branes","12 pages, plain TEX, SISSA 44/94/EP, CTP-TAMU-15/94","Mod.Phys.Lett. A10 (1995) 441-450","10.1142/S0217732395000478",,"hep-th",,"  We study the target-space duality transformations in $p$--branes as
transformations which mix the worldvolume field equations with Bianchi
identities. We consider an $(m+p+1)$-dimensional spacetime with $p+1$
dimensions compactified, and a particular form of the background fields. We
find that while a $GL(2)=SL(2)\times R$ group is realized when $m=0$, only a
two parameter group is realized when $m>0$.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 09:40:50 GMT""}]","2015-06-26"
"hep-th/9407022","Poul Damgaard","P.H. Damgaard and R. Sollacher","Smooth Non-Abelian Bosonization","LaTeX, 13 pages, CERN--TH-7347/94","Nucl.Phys. B433 (1995) 671-684","10.1016/0550-3213(94)00470-Y",,"hep-th",,"  We present an extension of ``smooth bosonization'' to the non-Abelian case.
We construct an enlarged theory containing both bosonic and fermionic fields
which exhibits a local chiral gauge symmetry. A gauge fixing function depending
on one real parameter allows us to interpolate smoothly between a purely
fermionic and a purely bosonic representation. The procedure is, in the special
case of bosonization, complementary to the approach based on duality.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 10:06:22 GMT""}]","2009-10-28"
"hep-th/9407023","Damiano Anselmi","Damiano Anselmi","More on the Subtraction Algorithm","LaTeX file, 37 pages, preprint SISSA/ISAS 90/94/EP","Class.Quant.Grav.12:319-350,1995","10.1088/0264-9381/12/2/005",,"hep-th",,"  We go on in the program of investigating the removal of divergences of a
generical quantum gauge field theory, in the context of the Batalin-Vilkovisky
formalism. We extend to open gauge-algebrae a recently formulated algorithm,
based on redefinitions $\delta\lambda$ of the parameters $\lambda$ of the
classical Lagrangian and canonical transformations, by generalizing a well-
known conjecture on the form of the divergent terms. We also show that it is
possible to reach a complete control on the effects of the subtraction
algorithm on the space ${\cal M}_{gf}$ of the gauge-fixing parameters. A
principal fiber bundle ${\cal E}\rightarrow {\cal M}_{gf}$ with a connection
$\omega_1$ is defined, such that the canonical transformations are gauge
transformations for $\omega_1$. This provides an intuitive geometrical
description of the fact the on shell physical amplitudes cannot depend on
${\cal M}_{gf}$. A geometrical description of the effect of the subtraction
algorithm on the space ${\cal M}_{ph}$ of the physical parameters $\lambda$ is
also proposed. At the end, the full subtraction algorithm can be described as a
series of diffeomorphisms on ${\cal M}_{ph}$, orthogonal to ${\cal M}_{gf}$
(under which the action transforms as a scalar), and gauge transformations on
${\cal E}$. In this geometrical context, a suitable concept of predictivity is
formulated. We give some examples of (unphysical) toy models that satisfy this
requirement, though being neither power counting renormalizable, nor finite.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 11:13:13 GMT""}]","2010-04-06"
"hep-th/9407024",,"E. V. Damaskinsky and M. A. Sokolov","Some remarks on the Gauss decomposition for quantum group GL_q(n)","11 pages","J.Phys. A28 (1995) 3725-3732","10.1088/0305-4470/28/13/017",,"hep-th math.QA",,"  In this letter some properties of the Gauss decomposition of quantum group
$GL_q(n)$ with application to q-bosonization are considered.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 10:46:39 GMT""}]","2009-10-28"
"hep-th/9407025","Cumrun Vafa","S.L. Shatashvili and C. Vafa","Superstrings and Manifolds of Exceptional Holonomy","44 pages","Selecta Math.1:347,1995",,,"hep-th",,"  The condition of having an $N=1$ spacetime supersymmetry for heterotic string
leads to 4 distinct possibilities for compactifications namely
compactifications down to 6,4,3 and 2 dimensions. Compactifications to 6 and 4
dimensions have been studied extensively before (corresponding to $K3$ and a
Calabi-Yau threefold respectively). Here we complete the study of the other two
cases corresponding to compactification down to 3 on a 7 dimensional manifold
of $G_2$ holonomy and compactification down to 2 on an 8 dimensional manifold
of $Spin(7)$ holonomy. We study the extended chiral algebra and find the space
of exactly marginal deformations. It turns out that the role the $U(1)$ current
plays in the $N=2$ superconformal theories, is played by tri-critical Ising
model in the case of $G_2$ and Ising model in the case of $Spin(7)$ manifolds.
  Certain generalizations of mirror symmetry are found for these two cases. We
also discuss a topological twisting in each case.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 13:18:55 GMT""}]","2010-11-01"
"hep-th/9407027",,"Riccardo Guida, Kenichi Konishi and Hiroshi Suzuki","Convergence of Scaled Delta Expansion: Anharmonic Oscillator","37 pages (with 11 figures uuencoded at the end of the file,to be
  stripped off), GEF-Th-7/1994","Annals Phys. 241 (1995) 152-184","10.1006/aphy.1995.1059",,"hep-th hep-ph",,"  We prove that the linear delta expansion for energy eigenvalues of the
quantum mechanical anharmonic oscillator converges to the exact answer if the
order dependent trial frequency $\Omega$ is chosen to scale with the order as
$\Omega=CN^\gamma$; $1/3<\gamma<1/2$, $C>0$ as $N\rightarrow\infty$. It
converges also for $\gamma=1/3$, if $C\geq\alpha_c g^{1/3}$, $\alpha_c\simeq
0.570875$, where $g$ is the coupling constant in front of the operator $q^4/4$.
The extreme case with $\gamma=1/3$, $C=\alpha_cg^{1/3}$ corresponds to the
choice discussed earlier by Seznec and Zinn-Justin and, more recently, by
Duncan and Jones.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 14:42:29 GMT""}]","2015-06-26"
"math/9407222","Yair Minsky","Yair Minsky","Extremal length estimates and product regions in Teichm\""uller space",,,,"Stony Brook IMS 1994/11","math.GT",,"  We study the Teichm\""uller metric on the Teichm\""uller space of a surface of
finite type, in regions where the injectivity radius of the surface is small.
The main result is that in such regions the Teichm\""uller metric is
approximated up to bounded additive distortion by the sup metric on a product
of lower dimensional spaces. The main technical tool in the proof is the use of
estimates of extremal lengths of curves in a surface based on the geometry of
their hyperbolic geodesic representatives.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 00:00:00 GMT""}]","2016-09-06"
"nucl-th/9407006","Alexey Yu Umnikov","A.Yu. Umnikov, L.P. Kaptari, K.Yu. Kazakov and F.C. Khanna","A Relativistic Approach to Deep Inelastic Scattering on the Deuteron","10 pages (LaTeX), the figures are available in hard copies or
  postscript files from the author upon request Preprint Alberta Thy 21-94","Phys.Lett.B334:163-168,1994","10.1016/0370-2693(94)90605-X",,"nucl-th hep-ph",,"  A covariant field theoretical approach to deep inelastic scattering on the
deuteron is presented. The deuteron structure function is calculated in terms
of the Bethe-Salpeter amplitude. Numerical calculations for the nucleon
contribution are made with a realistic model of the $NN$-interaction, including
$\pi$-, $\rho$-, $\omega$-, $\eta$-, $\delta$- and $\sigma$-mesons, and results
are compared with previous non-relativistic calculations.
","[{""version"":""v1"",""created"":""Mon, 4 Jul 1994 18:37:21 GMT""}]","2011-07-19"
"nucl-th/9407007","Wally Melnitchouk","W.Melnitchouk (U. Regensburg), A.W.Schreiber (PSI) and A.W.Thomas (U.
  Adelaide)","Relativistic Deuteron Structure Function","9 pages LaTeX, 4 uuencoded figures, to appear in Physics Letters B,
  TPR-94-03; PSI-PR-94-15; ADP-93-227/T143","Phys.Lett.B335:11-16,1994","10.1016/0370-2693(94)91550-4",,"nucl-th hep-ph",,"  We calculate the unpolarised deep inelastic structure function of a
relativistic deuteron within a covariant framework. An exact treatment of
nucleon off-shell effects is shown to give corrections to the widely-used
convolution model, even in impulse approximation. Neglecting off-shell effects
in the extraction of the neutron structure function from deuterium data
introduces errors of order $1-2\%$.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 13:49:34 GMT""}]","2008-11-26"
"nucl-th/9407008","Thomas Vetter","T. Vetter T. S. Biro U. Mosel","A transport theory of relativistic nucleon-nucleon collisions with
  confinement","20 pages + 17 figures (entire paper is included as uuencoded
  postscriptfile), UGI-94-08","Nucl.Phys. A581 (1995) 598-624","10.1016/0375-9474(94)00446-T",,"nucl-th hep-ph",,"  A transport theory is developed on the quark level to describe
nucleon--nucleon collisions. We treat the strong interaction effectively by the
Friedberg-Lee model both in its original and in its modified confining version.
First we study the stability of the static three-dimensional semiclassical
configuration, then we present results of the time evolution given by a Vlasov
equation for the quarks coupled to a Klein-Gordon equation for the mean field.
We find at higher energies that the nucleons are almost transparent, whereas at
lower energies we observe a substantial interaction. At very low energies we
see a fusion of our bags, which is due to the purely attractive nature of the
mean field and hence is an artifact of our model. We test the confinement
mechanism and find that at higher energies the nucleons are restored shortly
after the collision.
","[{""version"":""v1"",""created"":""Tue, 5 Jul 1994 14:58:23 GMT""}]","2009-10-28"
